<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20190902;150000;232.3500000;233.1600000;231.8000000;232.9800000;1807200
GAZP;60;20190902;160000;232.9800000;233.2300000;232.4500000;233.0000000;1602130
GAZP;60;20190902;170000;233.0200000;233.0300000;232.2400000;232.8700000;971100
GAZP;60;20190902;180000;232.8700000;234.2200000;232.7300000;233.5500000;3276560
GAZP;60;20190902;190000;233.6300000;233.7100000;233.3600000;233.6700000;1756660
GAZP;60;20190903;110000;233.4000000;233.6000000;231.7500000;231.8700000;3494250
GAZP;60;20190903;120000;231.8000000;232.4400000;231.3400000;231.7700000;3555590
GAZP;60;20190903;130000;231.6900000;231.8300000;229.9600000;230.3000000;4014720
GAZP;60;20190903;140000;230.2400000;231.3600000;230.0700000;231.0100000;1617530
GAZP;60;20190903;150000;231.1000000;231.5300000;230.6300000;231.0200000;918480
GAZP;60;20190903;160000;231.0000000;231.3700000;230.5400000;231.1400000;836180
GAZP;60;20190903;170000;231.1400000;231.9700000;230.2000000;231.6700000;2159170
GAZP;60;20190903;180000;231.6400000;232.1000000;230.8200000;231.3900000;1483250
GAZP;60;20190903;190000;231.3800000;231.9800000;230.8000000;231.0200000;2565290
GAZP;60;20190904;110000;232.7000000;233.8400000;232.1800000;232.7800000;7194460
GAZP;60;20190904;120000;232.6800000;234.7800000;232.4500000;233.7600000;5838550
GAZP;60;20190904;130000;233.7600000;233.8500000;232.8600000;233.4400000;2262500
GAZP;60;20190904;140000;233.4300000;233.8000000;232.9500000;233.4200000;1258960
GAZP;60;20190904;150000;233.5300000;234.2800000;233.2200000;233.5500000;1527390
GAZP;60;20190904;160000;233.5300000;234.1000000;233.4000000;233.6300000;2144240
GAZP;60;20190904;170000;233.6200000;233.8900000;233.0000000;233.6600000;1897690
GAZP;60;20190904;180000;233.6600000;233.8200000;232.7200000;233.4200000;1917960
GAZP;60;20190904;190000;233.4200000;234.3000000;233.1500000;233.7100000;3419120
GAZP;60;20190905;110000;234.6400000;236.3000000;234.6400000;235.3800000;7623950
GAZP;60;20190905;120000;235.3900000;236.4800000;235.3000000;235.8900000;2243590
GAZP;60;20190905;130000;235.8900000;237.6200000;235.5600000;237.4500000;3966730
GAZP;60;20190905;140000;237.4500000;238.1700000;235.7900000;235.8100000;4434450
GAZP;60;20190905;150000;235.8100000;236.2700000;235.0000000;236.1400000;3040980
GAZP;60;20190905;160000;236.1400000;236.5800000;236.0000000;236.2900000;1415670
GAZP;60;20190905;170000;236.2900000;236.5000000;235.3700000;235.8500000;1860050
GAZP;60;20190905;180000;235.8800000;236.6600000;235.7400000;235.8400000;2116720
GAZP;60;20190905;190000;235.8700000;236.1800000;235.3300000;236.1800000;3123330
GAZP;60;20190906;110000;235.8000000;235.9700000;232.6300000;233.1500000;6343200
GAZP;60;20190906;120000;233.1200000;233.5300000;232.9100000;233.2500000;1758550
GAZP;60;20190906;130000;233.2100000;234.6300000;232.9500000;233.9500000;3269780
GAZP;60;20190906;140000;233.9500000;233.9800000;232.8400000;233.1400000;2170980
GAZP;60;20190906;150000;233.1300000;233.4300000;232.9300000;233.1900000;748790
GAZP;60;20190906;160000;233.1500000;233.7900000;232.9000000;233.0300000;1845030
GAZP;60;20190906;170000;233.0400000;233.9500000;232.3800000;233.0200000;4796470
GAZP;60;20190906;180000;233.0200000;233.9500000;233.0000000;233.8300000;1460350
GAZP;60;20190906;190000;233.9000000;234.4900000;233.5900000;234.4900000;2565560
GAZP;60;20190909;110000;235.0100000;235.6200000;234.3500000;234.7500000;2782850
GAZP;60;20190909;120000;234.7300000;235.6000000;234.0100000;234.8600000;1947150
GAZP;60;20190909;130000;234.8900000;234.9000000;234.3700000;234.5600000;444490
GAZP;60;20190909;140000;234.5900000;234.6100000;234.0100000;234.1200000;1192760
GAZP;60;20190909;150000;234.1000000;234.4000000;233.6100000;233.7400000;1507440
GAZP;60;20190909;160000;233.8000000;233.8800000;233.0000000;233.2600000;2004460
GAZP;60;20190909;170000;233.2500000;234.1400000;233.1600000;233.7800000;1472440
GAZP;60;20190909;180000;233.7500000;234.4400000;233.6000000;234.3500000;1935610
GAZP;60;20190909;190000;234.3500000;234.8500000;234.0200000;234.8500000;3318160
GAZP;60;20190910;110000;234.5000000;235.1000000;233.1000000;233.2000000;4421180
GAZP;60;20190910;120000;233.1300000;233.4100000;232.8000000;233.0900000;2178770
GAZP;60;20190910;130000;233.0400000;233.3000000;232.6200000;232.8100000;1884350
GAZP;60;20190910;140000;232.8000000;233.4400000;232.6200000;233.0300000;1429250
GAZP;60;20190910;150000;233.0200000;234.3300000;233.0000000;233.9200000;2106300
GAZP;60;20190910;160000;233.8900000;234.7400000;233.4000000;233.6500000;1961780
GAZP;60;20190910;170000;233.5800000;234.3000000;232.9100000;233.1600000;2295190
GAZP;60;20190910;180000;233.1600000;233.2100000;232.6000000;232.7300000;2006310
GAZP;60;20190910;190000;232.7300000;233.0000000;232.0200000;233.0000000;5747140
GAZP;60;20190911;110000;233.0300000;233.4300000;232.2000000;232.7000000;3345850
GAZP;60;20190911;120000;232.7000000;234.0800000;232.5800000;233.8700000;5384270
GAZP;60;20190911;130000;233.8400000;234.1700000;233.7000000;234.0000000;2889980
GAZP;60;20190911;140000;234.0000000;234.1000000;233.5400000;233.6200000;1555330
GAZP;60;20190911;150000;233.6900000;234.0900000;233.6000000;233.9600000;1105420
GAZP;60;20190911;160000;233.9300000;234.6000000;233.6500000;234.6000000;1620290
GAZP;60;20190911;170000;234.5900000;234.7000000;233.5800000;234.7000000;1702820
GAZP;60;20190911;180000;234.6700000;235.3800000;234.2800000;235.2800000;3981620
GAZP;60;20190911;190000;235.2800000;235.3000000;234.7000000;235.0700000;5482090
GAZP;60;20190912;110000;234.4000000;234.9000000;233.8100000;234.1600000;3062660
GAZP;60;20190912;120000;234.1400000;235.2800000;233.9500000;235.0000000;1702530
GAZP;60;20190912;130000;234.9900000;235.2000000;234.2800000;234.7500000;1546000
GAZP;60;20190912;140000;234.7400000;234.7400000;233.7300000;234.1400000;1921690
GAZP;60;20190912;150000;234.1400000;234.3800000;233.2100000;233.3600000;3042010
GAZP;60;20190912;160000;233.3600000;233.5400000;231.5100000;233.1900000;4966010
GAZP;60;20190912;170000;233.1900000;233.5000000;232.6600000;232.9400000;4167920
GAZP;60;20190912;180000;232.9200000;234.1600000;232.1500000;232.6700000;6155700
GAZP;60;20190912;190000;232.6700000;232.8900000;232.2500000;232.8800000;2354700
GAZP;60;20190913;110000;232.6000000;233.4100000;231.6700000;232.9800000;2785650
GAZP;60;20190913;120000;232.9700000;233.1700000;231.9100000;232.3200000;1353540
GAZP;60;20190913;130000;232.2500000;232.3700000;231.5100000;231.6600000;2138080
GAZP;60;20190913;140000;231.6600000;231.7200000;230.8300000;230.9200000;2185290
GAZP;60;20190913;150000;230.8900000;232.2000000;230.8000000;231.5300000;1963730
GAZP;60;20190913;160000;231.5300000;232.0800000;231.3200000;231.4500000;962180
GAZP;60;20190913;170000;231.4500000;232.2000000;231.1800000;231.5300000;1231860
GAZP;60;20190913;180000;231.5300000;231.7800000;230.8500000;231.4100000;1907770
GAZP;60;20190913;190000;231.4600000;232.5000000;231.4000000;232.5000000;3396070
GAZP;60;20190916;110000;233.9200000;234.6700000;232.5700000;233.6900000;9103830
GAZP;60;20190916;120000;233.6400000;234.2700000;233.4900000;234.2000000;3174160
GAZP;60;20190916;130000;234.2000000;234.3100000;233.6100000;233.9800000;1820910
GAZP;60;20190916;140000;233.9800000;234.1200000;233.6400000;233.8700000;1020240
GAZP;60;20190916;150000;233.9000000;234.0000000;233.6900000;233.9400000;1106110
GAZP;60;20190916;160000;233.9400000;234.0000000;233.7500000;233.7500000;735590
GAZP;60;20190916;170000;233.7300000;233.8700000;232.6900000;233.0100000;2563070
GAZP;60;20190916;180000;233.0200000;233.9900000;233.0100000;233.9900000;2800730
GAZP;60;20190916;190000;233.9800000;234.8800000;233.7900000;234.8800000;6764320
GAZP;60;20190917;110000;234.5900000;235.1700000;233.6300000;234.7200000;4179640
GAZP;60;20190917;120000;234.6200000;235.1000000;233.5000000;233.6300000;3488960
GAZP;60;20190917;130000;233.6200000;234.2000000;232.9000000;233.5700000;2319350
GAZP;60;20190917;140000;233.5100000;233.8900000;233.0600000;233.7900000;1804280
GAZP;60;20190917;150000;233.7900000;234.1100000;233.3000000;233.3300000;923870
GAZP;60;20190917;160000;233.3300000;233.4500000;232.9000000;233.3300000;1901790
GAZP;60;20190917;170000;233.3300000;234.2500000;232.8100000;233.0200000;5967240
GAZP;60;20190917;180000;233.0700000;233.1400000;232.3600000;232.9000000;2570520
GAZP;60;20190917;190000;232.9100000;233.5800000;232.6600000;233.5800000;5134780
GAZP;60;20190918;110000;233.0000000;233.7500000;232.8000000;233.1000000;2268030
GAZP;60;20190918;120000;233.1500000;233.8000000;233.1500000;233.7900000;1243870
GAZP;60;20190918;130000;233.6900000;233.9600000;233.5300000;233.6600000;1267150
GAZP;60;20190918;140000;233.6600000;233.6700000;233.0000000;233.0000000;755320
GAZP;60;20190918;150000;233.0000000;233.1000000;232.6500000;232.7900000;1054570
GAZP;60;20190918;160000;232.7400000;232.9700000;232.3000000;232.7800000;1100580
GAZP;60;20190918;170000;232.7700000;233.1400000;232.5700000;233.0600000;728860
GAZP;60;20190918;180000;233.0500000;233.3300000;232.8100000;233.0500000;1366800
GAZP;60;20190918;190000;233.0600000;233.4600000;232.5500000;233.4600000;2456650
GAZP;60;20190919;110000;233.2000000;233.2800000;232.3100000;232.9000000;2469060
GAZP;60;20190919;120000;232.9200000;233.2000000;232.3600000;232.4200000;1532380
GAZP;60;20190919;130000;232.4300000;232.6700000;231.9000000;232.3900000;3114650
GAZP;60;20190919;140000;232.3900000;232.4200000;231.6100000;231.8900000;2499330
GAZP;60;20190919;150000;231.8500000;232.1500000;231.2000000;231.5100000;3276840
GAZP;60;20190919;160000;231.5000000;232.1900000;231.1100000;231.7500000;6161080
GAZP;60;20190919;170000;231.6700000;231.7200000;230.5200000;230.6800000;3784750
GAZP;60;20190919;180000;230.6600000;231.8500000;230.0600000;231.3500000;5407370
GAZP;60;20190919;190000;231.3500000;231.5400000;230.5200000;230.5200000;3411310
GAZP;60;20190920;110000;230.7500000;231.0000000;229.6300000;230.5500000;3009430
GAZP;60;20190920;120000;230.5100000;230.5100000;229.2500000;229.5600000;1621190
GAZP;60;20190920;130000;229.6100000;229.6800000;228.5000000;228.6100000;2370640
GAZP;60;20190920;140000;228.6000000;229.3000000;228.5000000;229.1300000;865430
GAZP;60;20190920;150000;229.1300000;229.9900000;228.8500000;229.7300000;1276300
GAZP;60;20190920;160000;229.7300000;229.7500000;229.2300000;229.3700000;745740
GAZP;60;20190920;170000;229.3800000;229.7000000;228.8200000;228.8300000;1745770
GAZP;60;20190920;180000;228.8500000;230.3300000;228.5100000;229.8500000;5606150
GAZP;60;20190920;190000;229.8800000;230.4100000;229.4000000;230.4100000;17390220
GAZP;60;20190923;110000;230.5100000;231.2500000;229.8500000;230.2500000;3414340
GAZP;60;20190923;120000;230.2900000;230.3400000;229.0700000;229.0800000;1482060
GAZP;60;20190923;130000;229.0700000;229.4300000;228.8700000;229.2100000;1812850
GAZP;60;20190923;140000;229.2100000;229.8500000;229.2000000;229.6800000;1113190
GAZP;60;20190923;150000;229.7000000;229.8800000;229.4300000;229.6600000;1156190
GAZP;60;20190923;160000;229.6600000;229.8800000;229.4800000;229.5800000;1023240
GAZP;60;20190923;170000;229.6000000;229.9700000;229.1000000;229.8500000;1768770
GAZP;60;20190923;180000;229.8500000;230.7700000;229.6100000;230.3500000;1753250
GAZP;60;20190923;190000;230.3500000;230.4500000;229.8000000;230.3600000;3329740
GAZP;60;20190924;110000;230.4000000;230.6800000;229.0700000;229.6600000;2425980
GAZP;60;20190924;120000;229.6900000;230.0900000;228.8100000;229.1900000;2392520
GAZP;60;20190924;130000;229.1900000;229.8000000;228.5600000;229.4400000;3404270
GAZP;60;20190924;140000;229.4400000;229.9800000;228.7100000;229.4000000;2271210
GAZP;60;20190924;150000;229.4100000;229.7500000;229.0700000;229.4400000;766010
GAZP;60;20190924;160000;229.4400000;229.4400000;228.8000000;228.9300000;1118180
GAZP;60;20190924;170000;228.8700000;229.3600000;228.8300000;229.0000000;1311720
GAZP;60;20190924;180000;228.9400000;229.0600000;227.7200000;227.8200000;5094090
GAZP;60;20190924;190000;227.8400000;228.1300000;227.1900000;227.7000000;3576110
GAZP;60;20190925;110000;227.0500000;227.2800000;225.7600000;226.3500000;4160130
GAZP;60;20190925;120000;226.3800000;227.9900000;226.2700000;227.2000000;2714480
GAZP;60;20190925;130000;227.1600000;227.8900000;226.4800000;227.8400000;1491910
GAZP;60;20190925;140000;227.8400000;228.5000000;227.5100000;228.4900000;1326950
GAZP;60;20190925;150000;228.4000000;228.7000000;226.7000000;226.8100000;1943560
GAZP;60;20190925;160000;226.8000000;227.8700000;226.7600000;227.6500000;1399850
GAZP;60;20190925;170000;227.6500000;227.7900000;226.2000000;226.3100000;2072030
GAZP;60;20190925;180000;226.3500000;227.6400000;226.0800000;227.4600000;1753640
GAZP;60;20190925;190000;227.5300000;228.4300000;227.5200000;228.4300000;5161050
GAZP;60;20190926;110000;228.7400000;233.2000000;228.3100000;231.8200000;14678640
GAZP;60;20190926;120000;231.9300000;233.7000000;231.8200000;232.2900000;8240910
GAZP;60;20190926;130000;232.3300000;232.6600000;231.6300000;232.1500000;2618630
GAZP;60;20190926;140000;232.2000000;232.2800000;231.7500000;231.9200000;1011020
GAZP;60;20190926;150000;231.9000000;232.7900000;231.6800000;232.1000000;1848540
GAZP;60;20190926;160000;232.0200000;232.1300000;231.3600000;231.6700000;1903460
GAZP;60;20190926;170000;231.6600000;231.7000000;230.7500000;231.0000000;2515200
GAZP;60;20190926;180000;231.0000000;231.5000000;230.3000000;230.5000000;2030810
GAZP;60;20190926;190000;230.4700000;231.9700000;230.0400000;231.9700000;5525070
GAZP;60;20190927;110000;231.9500000;232.1400000;231.0700000;231.2100000;1625400
GAZP;60;20190927;120000;231.2700000;232.1200000;231.0500000;231.6200000;1054580
GAZP;60;20190927;130000;231.6200000;231.7000000;231.2100000;231.2600000;587510
GAZP;60;20190927;140000;231.2800000;231.3400000;230.4100000;230.6300000;1345450
GAZP;60;20190927;150000;230.6300000;230.7900000;230.3100000;230.7700000;590390
GAZP;60;20190927;160000;230.7500000;230.7700000;229.5100000;230.2700000;1907210
GAZP;60;20190927;170000;230.2600000;230.4000000;229.7300000;229.7700000;1169120
GAZP;60;20190927;180000;229.7700000;230.2000000;229.5800000;229.7000000;2064900
GAZP;60;20190927;190000;229.7100000;230.2600000;229.0100000;229.0100000;3207610
GAZP;60;20190930;110000;229.0300000;229.4600000;226.5700000;227.0400000;6480840
GAZP;60;20190930;120000;227.0600000;227.3500000;226.5100000;226.9100000;2371510
GAZP;60;20190930;130000;226.9200000;226.9500000;226.2000000;226.2400000;2745600
GAZP;60;20190930;140000;226.2900000;227.5700000;226.2400000;226.8000000;2553030
GAZP;60;20190930;150000;226.8600000;227.3000000;226.7100000;226.9300000;1084250
GAZP;60;20190930;160000;226.9500000;227.2000000;226.7500000;227.0700000;869270
GAZP;60;20190930;170000;227.0900000;227.7500000;226.8400000;227.5200000;1623500
GAZP;60;20190930;180000;227.4800000;227.6500000;226.3800000;226.4300000;2275380
GAZP;60;20190930;190000;226.4300000;226.7000000;225.9000000;225.9000000;6465020
GAZP;60;20191001;110000;225.9900000;227.6800000;225.1700000;227.1200000;4902950
GAZP;60;20191001;120000;227.1800000;227.7000000;226.8100000;227.2900000;2986260
GAZP;60;20191001;130000;227.2900000;227.3400000;226.5800000;226.6600000;1529750
GAZP;60;20191001;140000;226.6600000;227.2800000;226.5100000;226.9200000;835220
GAZP;60;20191001;150000;226.9500000;227.0200000;226.6300000;226.6400000;559560
GAZP;60;20191001;160000;226.6300000;227.1600000;226.6100000;226.8900000;906210
GAZP;60;20191001;170000;226.8900000;227.1500000;226.5200000;226.5200000;1338530
GAZP;60;20191001;180000;226.5200000;226.8200000;225.8000000;226.0200000;2563530
GAZP;60;20191001;190000;226.0200000;226.4900000;225.9700000;226.4900000;1107190
GAZP;60;20191002;110000;226.2000000;226.6500000;224.8600000;225.5700000;3903750
GAZP;60;20191002;120000;225.5000000;225.5100000;223.6300000;224.0000000;4811900
GAZP;60;20191002;130000;224.0000000;224.8400000;223.8300000;224.4900000;2234170
GAZP;60;20191002;140000;224.4900000;224.4900000;224.0400000;224.3400000;957770
GAZP;60;20191002;150000;224.3400000;224.9700000;224.2000000;224.6800000;1901450
GAZP;60;20191002;160000;224.7600000;225.8200000;224.6100000;225.2100000;2770370
GAZP;60;20191002;170000;225.2800000;225.7000000;224.5300000;225.3000000;2770710
GAZP;60;20191002;180000;225.3000000;225.4800000;223.7100000;223.8700000;5895510
GAZP;60;20191002;190000;223.8600000;223.9900000;223.2500000;223.6000000;6607500
GAZP;60;20191003;110000;223.5500000;224.5500000;223.1800000;224.0800000;3777440
GAZP;60;20191003;120000;224.1500000;224.1800000;223.2100000;223.2800000;2700130
GAZP;60;20191003;130000;223.2800000;223.3200000;221.1100000;221.6500000;5531090
GAZP;60;20191003;140000;221.7300000;222.3700000;221.3700000;221.6400000;1268110
GAZP;60;20191003;150000;221.7000000;221.9700000;220.7900000;221.3900000;1633010
GAZP;60;20191003;160000;221.3300000;222.4800000;221.0700000;221.7800000;1810730
GAZP;60;20191003;170000;221.8400000;224.8900000;221.5200000;223.8000000;5258280
GAZP;60;20191003;180000;223.8000000;223.8000000;222.0100000;222.4500000;3878190
GAZP;60;20191003;190000;222.3300000;224.6000000;222.3300000;223.1000000;4090670
GAZP;60;20191004;110000;224.3000000;224.5000000;223.3000000;224.0000000;4016540
GAZP;60;20191004;120000;223.9600000;224.6500000;223.4000000;223.9300000;2184330
GAZP;60;20191004;130000;223.9500000;224.0900000;223.2200000;224.0000000;1682860
GAZP;60;20191004;140000;224.0000000;224.3600000;222.7300000;222.9800000;2009620
GAZP;60;20191004;150000;222.9800000;223.2200000;222.6000000;222.8000000;1075700
GAZP;60;20191004;160000;222.8300000;223.2500000;222.1500000;222.9600000;1841840
GAZP;60;20191004;170000;222.9800000;223.0800000;222.2000000;222.4000000;2011040
GAZP;60;20191004;180000;222.5100000;222.7900000;221.2400000;221.3300000;4484220
GAZP;60;20191004;190000;221.3300000;221.6600000;221.3100000;221.6600000;2677760
GAZP;60;20191007;110000;221.8600000;222.1100000;220.6800000;221.6000000;2427050
GAZP;60;20191007;120000;221.6700000;224.9500000;221.5100000;224.0800000;4558700
GAZP;60;20191007;130000;224.0700000;224.4000000;223.6300000;224.0000000;2161730
GAZP;60;20191007;140000;224.0000000;224.3500000;223.8300000;224.1400000;1048070
GAZP;60;20191007;150000;224.1800000;224.5000000;224.1300000;224.4500000;1141410
GAZP;60;20191007;160000;224.4500000;225.7700000;224.0900000;225.6800000;2558710
GAZP;60;20191007;170000;225.7000000;226.8100000;224.8500000;225.8000000;3591600
GAZP;60;20191007;180000;225.7700000;226.7700000;225.6400000;226.2200000;3501770
GAZP;60;20191007;190000;226.2700000;226.6800000;226.0700000;226.3600000;1379540
GAZP;60;20191008;110000;226.5500000;227.7000000;225.0500000;225.0500000;3994110
